# title: Greenland Ice Sheet Gravimetric Mass Balance Gridded Product
# institution: TU Dresden, Chair of Geodetic Earth System Research
# project: Greenland_Ice_Sheet
# source: GRACE/GRACE-FO monthly solutions provided by Center for Space Research (CSR RL06)
# summary: GRACE/GRACE-FO-derived time series of basin-averaged Greenland ice mass changes with respect to the mass as of 2011-01-01 according to a linear, periodic (periods: 1 year, 1/2 year, 161 days) and quadratic model fitted to the monthly solutions in the period 2002-08 - 2016-08
# error_estimates: Provided error estimates solely account for the white noise component. Systematic errors (e.g. errors in the GIA correction) are included in the error estimates of the derived linear trends.
# gia_model: Caron et al. (2018) (http://doi.org/10.1002/2017GL076644)
# regions: Regions 1-8: drainage basins according to Zwally et al. (2012, http://icesat4.gsfc.nasa.gov/cryo_data/ant_grn_drainage_systems.php), 9: Greenland Ice Sheet
# time_coverage_start: 2002-04
# time_coverage_end: 2021-06
# product_version: 3.4
# date_created: 2021-09-06
# contact: martin.horwath@tu-dresden.de
#
# regions: GIS01 GIS02 GIS03 GIS04 GIS05 GIS06 GIS07 GIS08 GIS09 
# time [decimal year], time [modified julian date], dm region1 [kg], sigma dm region1 [kg], ...
2018.873 58438.0 -2.0527e+14  7.4930e+12  1.2690e+13  9.8886e+12 -1.8570e+14  1.7649e+13 -2.1053e+14  1.8481e+13 -1.7049e+14  8.2852e+12 -3.2177e+14  1.9500e+13 -2.8202e+14  1.2431e+13 -4.4428e+14  9.3015e+12 -1.8074e+15  4.5556e+13
2018.957 58468.5 -1.9158e+14  7.4930e+12 -9.4620e+12  9.8886e+12 -2.0362e+14  1.7649e+13 -1.8374e+14  1.8481e+13 -1.3985e+14  8.2852e+12 -3.2084e+14  1.9500e+13 -2.7382e+14  1.2431e+13 -4.3105e+14  9.3015e+12 -1.7540e+15  4.5556e+13
2019.042 58499.5 -2.0334e+14  7.4930e+12  6.3080e+12  9.8886e+12 -1.6068e+14  1.7649e+13 -1.6011e+14  1.8481e+13 -1.5844e+14  8.2852e+12 -3.3585e+14  1.9500e+13 -2.9633e+14  1.2431e+13 -4.4065e+14  9.3015e+12 -1.7491e+15  4.5556e+13
2019.123 58529.0 -1.9585e+14  7.4930e+12 -1.5542e+13  9.8886e+12 -1.6555e+14  1.7649e+13 -1.7490e+14  1.8481e+13 -1.4969e+14  8.2852e+12 -3.0742e+14  1.9500e+13 -2.7616e+14  1.2431e+13 -4.4880e+14  9.3015e+12 -1.7339e+15  4.5556e+13
2019.204 58558.5 -2.0145e+14  7.4930e+12 -1.6602e+13  9.8886e+12 -1.5760e+14  1.7649e+13 -1.9374e+14  1.8481e+13 -1.3371e+14  8.2852e+12 -3.0291e+14  1.9500e+13 -2.9254e+14  1.2431e+13 -4.5830e+14  9.3015e+12 -1.7569e+15  4.5556e+13
2019.287 58589.0 -2.1951e+14  7.4930e+12 -2.1442e+13  9.8886e+12 -1.6969e+14  1.7649e+13 -1.6743e+14  1.8481e+13 -1.4178e+14  8.2852e+12 -3.0275e+14  1.9500e+13 -2.8169e+14  1.2431e+13 -4.6937e+14  9.3015e+12 -1.7737e+15  4.5556e+13
2019.371 58619.5 -2.1710e+14  7.4930e+12 -2.9494e+13  9.8886e+12 -1.7298e+14  1.7649e+13 -1.2093e+14  1.8481e+13 -1.2849e+14  8.2852e+12 -3.6132e+14  1.9500e+13 -3.0065e+14  1.2431e+13 -4.7272e+14  9.3015e+12 -1.8037e+15  4.5556e+13
2019.455 58650.0 -2.0705e+14  7.4930e+12 -2.7571e+13  9.8886e+12 -1.6013e+14  1.7649e+13 -1.7941e+14  1.8481e+13 -1.1999e+14  8.2852e+12 -3.1851e+14  1.9500e+13 -3.0597e+14  1.2431e+13 -4.7064e+14  9.3015e+12 -1.7893e+15  4.5556e+13
2019.538 58680.5 -2.3536e+14  7.4930e+12 -4.3469e+13  9.8886e+12 -2.3429e+14  1.7649e+13 -1.8696e+14  1.8481e+13 -1.2739e+14  8.2852e+12 -3.4332e+14  1.9500e+13 -3.0816e+14  1.2431e+13 -4.9288e+14  9.3015e+12 -1.9718e+15  4.5556e+13
2019.623 58711.5 -2.6224e+14  7.4930e+12 -4.0538e+13  9.8886e+12 -2.3978e+14  1.7649e+13 -2.3127e+14  1.8481e+13 -1.5610e+14  8.2852e+12 -3.7991e+14  1.9500e+13 -3.6070e+14  1.2431e+13 -5.0708e+14  9.3015e+12 -2.1776e+15  4.5556e+13
2019.706 58742.0 -2.7397e+14  7.4930e+12 -4.1173e+13  9.8886e+12 -2.8189e+14  1.7649e+13 -2.4917e+14  1.8481e+13 -1.6608e+14  8.2852e+12 -3.9317e+14  1.9500e+13 -3.4235e+14  1.2431e+13 -5.4298e+14  9.3015e+12 -2.2908e+15  4.5556e+13
2019.790 58772.5 -2.6816e+14  7.4930e+12 -3.5053e+13  9.8886e+12 -3.0013e+14  1.7649e+13 -1.9676e+14  1.8481e+13 -1.8150e+14  8.2852e+12 -4.6179e+14  1.9500e+13 -3.5399e+14  1.2431e+13 -5.4136e+14  9.3015e+12 -2.3388e+15  4.5556e+13
2019.873 58803.0 -2.5650e+14  7.4930e+12 -4.8061e+13  9.8886e+12 -2.8681e+14  1.7649e+13 -1.8148e+14  1.8481e+13 -1.8962e+14  8.2852e+12 -4.6049e+14  1.9500e+13 -3.6160e+14  1.2431e+13 -5.1604e+14  9.3015e+12 -2.3006e+15  4.5556e+13
2019.957 58833.5 -2.4816e+14  7.4930e+12 -4.9717e+13  9.8886e+12 -2.5912e+14  1.7649e+13 -2.3112e+14  1.8481e+13 -1.5117e+14  8.2852e+12 -3.9043e+14  1.9500e+13 -3.4207e+14  1.2431e+13 -5.0987e+14  9.3015e+12 -2.1816e+15  4.5556e+13
2020.042 58864.5 -2.4929e+14  7.4930e+12 -3.7415e+13  9.8886e+12 -2.6409e+14  1.7649e+13 -2.3869e+14  1.8481e+13 -1.5457e+14  8.2852e+12 -3.9448e+14  1.9500e+13 -3.5380e+14  1.2431e+13 -5.1822e+14  9.3015e+12 -2.2106e+15  4.5556e+13
2020.125 58894.5 -2.5848e+14  7.4930e+12 -1.6760e+13  9.8886e+12 -2.7488e+14  1.7649e+13 -2.5021e+14  1.8481e+13 -1.6619e+14  8.2852e+12 -3.7701e+14  1.9500e+13 -3.5121e+14  1.2431e+13 -5.3403e+14  9.3015e+12 -2.2288e+15  4.5556e+13
2020.207 58924.5 -2.6785e+14  7.4930e+12 -1.9279e+13  9.8886e+12 -2.8985e+14  1.7649e+13 -2.1830e+14  1.8481e+13 -1.6896e+14  8.2852e+12 -4.2995e+14  1.9500e+13 -3.6045e+14  1.2431e+13 -5.5850e+14  9.3015e+12 -2.3131e+15  4.5556e+13
2020.290 58955.0 -2.6737e+14  7.4930e+12 -2.8618e+13  9.8886e+12 -2.9562e+14  1.7649e+13 -2.1944e+14  1.8481e+13 -1.4921e+14  8.2852e+12 -4.2263e+14  1.9500e+13 -3.5313e+14  1.2431e+13 -5.5435e+14  9.3015e+12 -2.2904e+15  4.5556e+13
2020.374 58985.5 -2.5241e+14  7.4930e+12 -2.3566e+13  9.8886e+12 -2.8742e+14  1.7649e+13 -1.6340e+14  1.8481e+13 -1.4784e+14  8.2852e+12 -4.3571e+14  1.9500e+13 -3.4138e+14  1.2431e+13 -5.4218e+14  9.3015e+12 -2.1939e+15  4.5556e+13
2020.457 59016.0 -2.5114e+14  7.4930e+12 -4.9273e+13  9.8886e+12 -2.5775e+14  1.7649e+13 -2.3488e+14  1.8481e+13 -1.4939e+14  8.2852e+12 -3.7895e+14  1.9500e+13 -3.4373e+14  1.2431e+13 -5.2970e+14  9.3015e+12 -2.1948e+15  4.5556e+13
2020.541 59046.5 -2.9611e+14  7.4930e+12 -5.8765e+13  9.8886e+12 -2.7670e+14  1.7649e+13 -2.5467e+14  1.8481e+13 -1.5337e+14  8.2852e+12 -3.9992e+14  1.9500e+13 -3.6711e+14  1.2431e+13 -5.6515e+14  9.3015e+12 -2.3718e+15  4.5556e+13
2020.626 59077.5 -3.2907e+14  7.4930e+12 -2.9701e+13  9.8886e+12 -3.4309e+14  1.7649e+13 -2.1791e+14  1.8481e+13 -1.9803e+14  8.2852e+12 -4.7238e+14  1.9500e+13 -3.6735e+14  1.2431e+13 -6.0267e+14  9.3015e+12 -2.5602e+15  4.5556e+13
2020.709 59108.0 -3.0555e+14  7.4930e+12 -2.2206e+13  9.8886e+12 -3.2869e+14  1.7649e+13 -2.7105e+14  1.8481e+13 -1.9084e+14  8.2852e+12 -4.4216e+14  1.9500e+13 -3.7583e+14  1.2431e+13 -5.9375e+14  9.3015e+12 -2.5301e+15  4.5556e+13
2020.793 59138.5 -2.8690e+14  7.4930e+12 -3.2392e+13  9.8886e+12 -2.6323e+14  1.7649e+13 -2.7607e+14  1.8481e+13 -1.7962e+14  8.2852e+12 -4.2425e+14  1.9500e+13 -3.7605e+14  1.2431e+13 -5.7337e+14  9.3015e+12 -2.4119e+15  4.5556e+13
2020.876 59169.0 -2.8532e+14  7.4930e+12 -3.2862e+13  9.8886e+12 -2.5165e+14  1.7649e+13 -2.9128e+14  1.8481e+13 -1.7169e+14  8.2852e+12 -3.7303e+14  1.9500e+13 -3.5156e+14  1.2431e+13 -5.7167e+14  9.3015e+12 -2.3291e+15  4.5556e+13
2020.960 59199.5 -2.9614e+14  7.4930e+12 -4.3370e+13  9.8886e+12 -2.5161e+14  1.7649e+13 -2.8832e+14  1.8481e+13 -1.7999e+14  8.2852e+12 -3.7815e+14  1.9500e+13 -3.5175e+14  1.2431e+13 -5.7417e+14  9.3015e+12 -2.3635e+15  4.5556e+13
2021.042 59230.5 -2.9560e+14  7.4930e+12 -2.7793e+13  9.8886e+12 -2.8013e+14  1.7649e+13 -2.5966e+14  1.8481e+13 -1.7708e+14  8.2852e+12 -4.0260e+14  1.9500e+13 -3.5421e+14  1.2431e+13 -5.7531e+14  9.3015e+12 -2.3724e+15  4.5556e+13
2021.123 59260.0 -2.9906e+14  7.4930e+12 -4.1263e+13  9.8886e+12 -3.0368e+14  1.7649e+13 -2.7014e+14  1.8481e+13 -1.7166e+14  8.2852e+12 -4.0260e+14  1.9500e+13 -3.5226e+14  1.2431e+13 -5.8184e+14  9.3015e+12 -2.4225e+15  4.5556e+13
2021.204 59289.5 -2.8922e+14  7.4930e+12 -5.6336e+12  9.8886e+12 -2.3135e+14  1.7649e+13 -2.7401e+14  1.8481e+13 -1.6987e+14  8.2852e+12 -4.1110e+14  1.9500e+13 -3.7820e+14  1.2431e+13 -6.1569e+14  9.3015e+12 -2.3751e+15  4.5556e+13
2021.287 59320.0 -2.8840e+14  7.4930e+12 -3.4340e+13  9.8886e+12 -2.5843e+14  1.7649e+13 -2.6085e+14  1.8481e+13 -1.5287e+14  8.2852e+12 -3.7623e+14  1.9500e+13 -3.6125e+14  1.2431e+13 -5.8374e+14  9.3015e+12 -2.3161e+15  4.5556e+13
2021.371 59350.5 -3.0160e+14  7.4930e+12 -3.3846e+13  9.8886e+12 -2.6674e+14  1.7649e+13 -2.1046e+14  1.8481e+13 -1.8219e+14  8.2852e+12 -4.2396e+14  1.9500e+13 -3.6066e+14  1.2431e+13 -5.9277e+14  9.3015e+12 -2.3722e+15  4.5556e+13
2021.455 59381.0 -3.1117e+14  7.4930e+12 -3.4434e+13  9.8886e+12 -2.9885e+14  1.7649e+13 -2.2574e+14  1.8481e+13 -1.7758e+14  8.2852e+12 -4.1230e+14  1.9500e+13 -3.6290e+14  1.2431e+13 -6.0045e+14  9.3015e+12 -2.4234e+15  4.5556e+13
